vote_average,original_language
8.185804384303585,en
7.148438443169461,en
10.128866817795224,en
6.51463949998073,en
8.86971701734935,en
3.5345960023331586,en
4.2181643118558885,en
7.4677952868138355,en
3.389448261578272,it
5.703948589485766,it
7.750813625470737,fr
6.751756896733003,ru
6.15039038026576,en
5.326338796756027,ko
6.453639913001517,en
7.12854517276376,en
5.121486982548321,en
6.788625287545161,en
7.780821191799965,en
6.015054342670081,en
6.102184275210978,fr
7.0694338138949915,en
7.09693692016102,en
7.317680359497659,de
4.588441474210381,en
5.482901855478418,en
5.59504457346313,en
5.025204418979887,en
3.777719580694575,en
1.1182815880534385,zh
8.205028885671638,en
3.985638146235479,en
8.349763690058863,ja
7.380590098893956,en
5.617174020661492,en
7.360199346811093,en
6.954358928040493,en
4.710392876458685,en
6.218511365762618,en
4.7061509346367805,en
6.981192003256639,it
5.187134800473645,en
6.124762869124429,en
6.109478864848289,en
6.408625111910675,en
8.796329608009229,en
6.056329761151624,en
7.826890712961773,de
6.852699330548843,en
8.215913559859239,en
5.916937707639617,en
7.197841717151124,en
6.173090769410242,en
1.876758436385828,en
4.659312005602209,en
7.166236631028769,en
6.774397374419998,es
4.057533917047615,ru
6.330551323257005,fr
6.754890339788258,es
6.255241310175419,en
7.0932279564894545,ko
7.4407043718226,en
5.947284630892939,it
5.233762771703822,ru
8.041874883730486,en
6.694743146818232,ru
4.158478490317715,en
6.736435308216768,en
4.624013711572579,en
4.851196621081067,en
5.231348066073804,en
6.412446656634099,en
6.561728366386928,ru
5.655982619631651,en
5.452226075559398,fr
5.245134517047479,ja
7.571270455631443,it
1.7205847446005205,ko
5.799027877994909,en
8.31747719307355,ko
6.775845075416081,fr
8.1235637257188,en
3.3486090628398575,en
4.3598523509333775,en
6.994907687136125,en
8.703739666644532,en
4.573712627952599,en
5.70661547356162,en
7.005485561209659,en
3.821252404368454,fr
7.213906950550668,en
2.073688454252293,en
7.025481771218858,en
4.666346095350836,en
5.32860421422538,zh
7.239146588119719,en
6.970204617626966,en
6.252542736165021,en
7.651033284386054,en
3.4497359810717647,es
6.499020893480641,en
5.187538942615501,en
7.830528183630364,en
7.124552911560829,en
7.352260461689456,en
8.841269162800135,en
7.986260922612382,en
5.952499337149329,en
6.250319279362397,en
6.9014075710675895,zh
6.204262012121744,ru
7.387975006607762,en
2.654519362840457,fr
9.09048606725194,en
6.386744881942625,en
3.5663020036611597,fr
4.629309972624718,zh
2.806009423246166,it
4.66273132996321,en
6.034199196074492,en
8.272071918741604,fr
6.997668780526804,en
6.601541758262753,en
4.496796418953208,en
5.286235984862053,en
5.171829050997966,en
4.980795011700944,en
5.472694685627093,zh
6.011457891159044,en
5.916535326481117,en
5.338731207712979,en
6.565743269700406,en
6.044352056216651,en
3.810368954269809,en
6.0515727333869025,es
6.1381780087251165,en
3.630558821167236,it
5.610018097860305,en
7.41376574961386,en
4.558715860718169,en
4.637746480416173,en
5.512674567012392,fr
7.314661474850308,en
9.1650128358709,en
6.988403032280526,ja
7.6272416102341625,it
6.520046442752496,ja
5.349308120851683,en
6.977566614895369,fr
6.2021325509938565,en
7.086489469332311,en
4.828094264049784,en
7.189897015295106,en
6.325306598223947,en
6.7831914529038,en
5.872390237762302,es
5.8770224288063755,en
7.051479704225514,en
5.563382745135367,en
3.6169678044336155,it
3.4437868894820127,en
6.638696029450984,en
5.329173277906716,de
3.4063512338519244,de
6.317131220004008,en
6.129397034740154,en
5.250579610165901,fr
6.864696841428089,en
8.257204607884317,en
7.926886078027708,es
6.6190097982116285,en
6.229584596211241,en
6.505833867766831,en
6.74800553327636,en
5.914239259157083,en
6.261814589929654,fr
3.734453394584694,en
6.516720805107697,en
7.003382385031494,en
5.66342880331728,en
5.856791033570852,ko
4.67156199030351,en
4.408273663813523,en
6.635977479743801,en
5.225746570126417,en
3.782380517608943,en
4.638598000576202,en
4.550431359311896,ko
7.490687297361821,en
6.442482038780024,en
4.987892357934202,en
5.11835114254326,es
8.413557634340489,en
7.747035753396641,en
4.514808151051001,en
7.947905955848669,en
5.879056787325284,de
7.425267896343299,en
6.155001171857088,en
7.778743798113263,ja
4.260569082690302,de
5.616824352927726,ru
7.824689666848675,fr
2.798741828933336,en
5.885482408529202,en
5.701541950761807,en
7.341755655854309,en
7.808655800230527,en
7.356378229266057,en
6.794600235008839,en
6.0608468221430405,fr
5.826818388961604,en
6.314958932286947,it
8.439523980347081,en
5.035500716422884,en
5.674090474414333,en
6.214930560968339,en
7.658425953169902,en
6.334953509328308,fr
7.708247313338791,en
7.9547046307358755,en
7.180798590034051,en
4.619018749875657,en
8.491640867845073,zh
8.118571006639051,de
6.314444071587734,en
4.299428996487737,en
3.9074722366554533,en
6.3814734398305655,zh
5.29846467471248,en
3.6615328678702843,en
3.6309514509554974,es
5.482029650738322,en
6.292394360716467,de
8.433014372373485,en
7.016593060928916,en
5.796405638134409,en
6.569924336509199,ko
6.435851378382987,es
7.497730242897049,en
6.204290140748864,en
7.8891900092532765,en
7.236677700341227,it
6.3851690269119175,en
6.184528162008283,en
7.702964264596371,en
4.929788522839442,fr
3.9776971045486316,en
3.960795223372155,en
5.13230507987612,en
6.989478448165874,de
5.7820208233504635,en
6.696903625337442,en
5.257055893678396,ko
5.4746630106260605,en
4.678020158631014,en
6.093108790719826,en
5.737254396331565,de
6.859341241814268,en
6.431546410517576,ko
5.822612918210471,en
4.119871052822709,en
7.860280927830216,en
5.872433491442965,es
6.465671460430597,en
8.400742598716587,de
7.630757389072216,en
6.967377208193652,en
6.228022731102711,en
5.982531676748771,es
6.657345971252969,en
6.8232355076034965,en
8.865018678399078,en
9.709899124144217,es
6.881113515611919,en
2.770085891934551,fr
4.92444376187852,en
9.046350512910287,en
7.2460048605802205,en
6.639069730867494,de
5.749743132892859,ja
4.573192551366824,en
8.883129970554227,en
5.0920111937420875,en
7.415395973981231,en
4.334929226007699,en
6.041917224339832,en
7.929136751178098,en
5.9585115585903505,en
5.650153469023266,en
6.226432688107766,en
4.368619648674705,en
3.917420498928905,en
7.0713547240408925,fr
5.6867906103043575,en
7.325172866730435,en
7.870050930390532,en
8.181190872350616,en
3.939164611841681,en
5.117691137292351,en
6.806377960565708,it
7.177646854086661,en
9.707682375789373,en
5.022325420386229,en
8.068930796046711,en
7.001095529233376,en
3.5396462000047952,fr
5.46561105675703,en
6.666582578736571,en
3.6459708497958174,en
3.09574680180073,en
3.358136132045035,ru
6.586251982724964,en
5.594839076440917,en
5.343156522161926,en
5.121567247251408,ko
4.1968857051787785,en
5.494470350293678,en
3.4838337078748736,en
7.994207371360809,en
9.055421654528395,en
2.7943362970251053,en
5.589668878836763,en
5.686237553321176,en
6.193556172094346,en
7.640961696386654,en
5.594693874277677,en
6.005351400868485,en
10.062018571756964,en
5.833060638592039,ko
8.875935795679945,en
7.094197870733599,en
5.389658437778807,en
4.918899019236854,it
6.328667622652953,en
4.620937943330646,en
4.9902944905595295,en
5.791905454438497,en
6.680411657906091,en
9.077061359747598,en
5.392259683628094,en
6.69227706956717,ko
3.868031173882028,en
7.864711357646506,en
3.599251497410726,en
7.537429586024992,en
6.104717467687108,en
6.292239043608072,en
5.606221272587261,en
4.048121063411854,es
4.127594235196796,it
7.579606088234642,en
6.322174897717926,en
5.538664897228107,it
6.937010550396589,en
6.151965424831878,ja
5.057679105037878,en
9.998357158757146,en
7.51735369851738,en
6.32338430913172,en
5.448984356998072,en
7.624107820359072,en
5.0089189684385875,en
5.026612789089648,en
8.898922182083957,en
6.046012764106064,it
5.2614865068005345,en
6.008528547059516,de
7.635789614035522,en
7.300495873356966,en
7.4613933946296775,ko
4.284485323816647,en
7.8720800666748625,en
6.010436082847829,en
6.536950757965454,en
7.976625038825375,en
7.054088509906935,zh
6.802436737880195,en
3.418306566136342,en
6.234539661197518,en
5.047589930115208,en
7.4975492901152565,en
7.669295841344093,en
5.844910791601154,en
5.363454857405234,en
8.844020226269937,en
5.349443090204888,en
4.480548614079638,en
5.006524157136536,en
5.167500917828685,es
5.0318024364671325,en
7.626879901716895,en
3.1124611695058158,en
5.051764160429787,en
6.179016416852677,en
6.696706432266382,en
8.846906820691348,en
8.69238179202735,en
3.9791310093727748,en
3.6009406637466133,en
6.301997830306201,en
5.235666885031679,en
4.211960487025221,it
6.024181346190982,de
6.346045977501652,de
4.741547340533733,de
5.063872882443759,zh
5.201654050227098,en
5.80101482993511,en
7.117972532087049,en
4.807912437458602,en
5.407978343734465,en
5.680955237582538,en
6.346204942573181,en
6.670494060241935,en
9.063386760766187,zh
7.182048583739196,en
7.086581106075625,en
5.893264817037251,en
4.930170221848387,en
5.207678977725326,ja
5.311215954821236,en
6.588346013331849,fr
3.885162039367734,en
7.217548546882349,en
6.140125220817242,en
7.27331663882705,en
5.193529178964729,en
4.966207006103171,en
5.577556571868307,en
5.3540261208692606,zh
7.334347024933407,en
7.195207249585598,de
9.270417899997472,en
5.56184563588414,en
1.2996720333443879,en
5.74142882273326,en
6.547770192764042,en
7.331446457171991,en
6.905813167377599,en
5.2555837003654515,zh
8.822380996462163,en
4.4493962991566605,fr
5.8614471976125575,en
4.61318642220857,en
6.2552797204871915,en
8.794056773393516,en
5.840942958548778,en
6.052098839874561,en
3.778598001697111,en
6.039190831187531,en
7.725730575050028,ja
5.624645751514389,de
5.709792143542689,en
7.828004729061315,en
5.743643798411346,en
8.308250988019639,en
4.3855691532462515,en
7.172517395160228,en
8.779449571303182,en
7.966929122771298,en
3.5255377126544016,en
5.042545137853674,de
5.637072713013326,fr
7.831389034123486,en
4.002572825682846,zh
4.471594994411028,it
3.914747066688229,en
5.102749896924566,en
4.295879858401347,en
8.396858790294612,it
5.028934094028051,es
7.313195537983651,en
6.308978647520664,en
6.257595019389131,en
5.481446431568228,en
7.39163438437041,en
6.2315163489635115,es
6.409119027266158,en
5.109869084733115,de
5.355336110770469,es
7.057349408297718,en
6.682914473282338,en
6.579398767938913,en
5.13283421073845,en
9.296900596353634,en
5.565744213119546,en
6.001876070406102,en
6.014298023217472,en
9.21450967497353,en
5.874077640914788,en
5.751805632050579,en
6.409074569640056,en
5.406820163582716,en
6.460783419971712,en
9.837439002833014,en
6.823996294156778,en
6.696722877118775,en
5.479726826560622,en
8.563810731529445,ja
9.187558272086173,en
7.614202108831906,en
7.205834569106862,en
6.034905527145599,en
6.917878210686317,en
5.013366787623905,en
4.523585226471723,en
3.938017894951253,en
6.957882415799777,en
4.093750344466265,en
5.681394312251292,en
5.9081559371970345,it
7.666651074306211,en
5.4148322581077935,en
7.881754341901706,en
7.71200699316013,en
4.695688226431069,en
8.028718540629871,en
5.722000417404197,en
5.475203048493227,en
5.978024831995232,en
6.36059657006239,en
5.3774330993435475,es
4.790514256630494,en
5.210839568117474,en
6.405167716959213,en
6.0001223846039045,en
7.068231781367912,en
6.534283361569861,en
6.311251253057309,en
7.048829017111416,en
8.473408990547098,en
8.485731760204432,en
8.010609630171327,ja
7.726374078487216,en
9.392832542553087,en
7.077817375284559,en
6.789945582754935,en
9.365881913254574,fr
2.2639582357071584,en
6.141549615735149,en
8.162018803251083,en
7.874861052650067,en
10.087117505079645,en
6.483982472886753,en
5.509307679249377,en
5.751440883090783,en
6.6712987184060575,en
8.432471393926981,de
8.451211513328238,de
5.915977992249493,es
6.801587990342162,en
5.55647746729079,en
5.239176678591682,fr
7.833915625722564,en
8.626013264857406,en
4.954074479295279,es
6.364434528197027,ja
5.803988466210191,en
7.622261626938217,en
5.656997330998475,en
3.1103175908106775,de
7.505536066668004,ja
5.789902921080064,en
6.163793287911111,en
6.653381875037759,es
6.799610599574312,en
7.042847445162451,en
3.5554002521307067,ko
7.1397596270462,en
3.3008949337392544,en
7.2698596783877,en
8.026324129035437,en
3.9472197859121754,de
6.963060537959004,en
7.585768694421649,ru
5.65799332298475,en
7.372863566881349,en
2.0314205603529305,en
8.048783611571418,en
6.445241803527967,en
5.843636087815534,en
7.830603056740033,en
8.717292728518668,en
7.100964958706895,en
8.655829065995338,en
3.847362207518528,en
7.339187252450299,en
5.924821224207027,en
5.151912701002357,en
3.2937499347512467,en
7.083052961180809,en
7.312935080124793,de
8.01303412648987,fr
8.070720952590516,en
5.125180343660958,en
7.936058272968196,fr
8.540200200976818,en
5.610024112120942,fr
6.042642395567578,fr
4.598768689425687,de
8.392849310967735,en
4.169824730163067,en
6.988691548118727,en
5.496700459468935,en
4.748830022950571,en
3.5200534577469806,en
5.897795419989669,en
4.103122328103142,ja
6.232333732715062,en
8.654005985100937,ja
6.2992609896583325,fr
9.100743105067455,en
5.011819215189859,en
4.078588800000979,ja
4.729791128284385,en
6.091882437094292,en
10.185683939395991,en
3.8236141690335153,en
7.190009466883228,en
5.058122738053503,en
6.0507494903699,en
4.446468488650287,en
7.802698585976199,en
6.3481914453227715,en
7.621365610589169,en
6.2628677910488415,ja
3.5442614316184433,en
8.065563318890275,en
3.206861776299879,en
3.4518883999130736,en
4.96536849052667,en
4.644216687071495,de
8.29261054719254,en
5.743265419874454,fr
8.146805051140712,en
5.548127526703661,en
6.828242344384961,en
6.71106346726831,zh
7.2774196492194,en
5.704886794040366,en
5.763507193076952,en
5.879674676395921,en
3.7698881782566733,en
6.173493350730668,en
5.6470644692236025,en
6.976054182645966,en
6.4089725400196045,en
8.004572705179783,de
6.10513271281285,fr
5.156691455669604,fr
6.374330608639196,en
7.399979739264512,en
3.7614043481532793,en
5.161898737300942,en
5.2219596958205,en
6.9931030640783725,en
7.015677598079741,en
6.467216544633191,en
2.2820428213081154,es
3.781294523855884,en
5.917239829543176,en
5.6236103538833575,en
6.27071026265596,en
5.674977157070771,en
8.297463699223556,ja
2.5590876227302175,ja
6.558698136474206,en
7.242015609245208,ja
7.052307687537599,ru
7.180909482001777,de
7.396673862586402,es
5.251068702697218,en
4.41595435545968,en
3.1314004292412947,en
5.941780115765375,en
4.833700314067717,ru
8.040659629617362,en
5.796532559727551,en
4.454391394158663,de
4.2171968190583495,es
8.983230080675693,ru
6.345151210011876,en
5.220144410814802,en
6.363977930251779,en
9.395153746045018,en
5.743112120850772,en
7.370751263017729,en
7.779691555995487,fr
3.5125874773609262,en
5.391895159000289,en
7.8294826017668475,en
5.462296770442521,en
6.893419254226559,en
4.862277601312785,fr
5.727423922496443,en
5.148954291589341,fr
7.2075117683216225,en
6.30237017129939,de
6.3830625172061985,en
10.251429318113349,en
8.898709007018216,en
3.028134569169329,es
5.631474770073223,en
9.968057232460987,en
5.138114953967937,ru
9.131618978812718,fr
5.920686824829689,en
6.165879760972299,en
7.723735299536296,en
6.450051495762291,en
6.9474792873693385,en
8.362423048961459,zh
7.138201400963654,zh
6.577886597293689,en
8.817872555674434,en
7.438122440609063,en
4.899685255353978,ru
8.970112850166029,ru
7.309858081141645,en
5.679484846695208,de
3.219690975129674,en
4.386985514001031,en
8.81070017915607,en
8.86430868103339,en
6.581232985684991,en
3.6380883381945535,en
4.785824888898807,en
3.5643474719256334,it
3.852269054121689,en
9.383980699535707,en
9.365472125333671,en
4.668950274222346,en
6.273748354954678,en
4.29242541533666,en
6.266717498718224,en
8.88773890392115,en
7.97167949876366,en
7.589838221378608,en
6.008877131249914,en
7.9991716583763965,en
7.147860270033089,en
6.605873371973579,de
6.097985437345935,en
6.664053174720271,en
6.43237736680399,fr
5.435416776129532,en
5.081569742437679,en
4.504639559504414,de
4.6007053323096105,de
5.7178456866824225,ko
5.717931777493871,en
5.5126163656265765,en
5.252529960404298,en
6.831287054984528,en
8.382805665217262,en
6.4252011391558375,en
5.885503799938847,zh
4.9997679214447075,en
5.906243695346882,en
8.281667458243872,en
7.810739414561617,en
7.771960682994669,en
7.741505927132796,en
7.003935309368702,en
6.981428734722116,en
6.367125490027161,ja
5.374672079921229,ja
6.349870656048495,en
6.694633052240137,en
6.949752904974078,es
6.1503847305677395,ja
9.515856627159494,en
4.485328907892041,en
7.412739199260644,en
5.93813444004142,de
6.003219423189813,ru
5.000326161981217,en
7.529014900873028,ja
7.327297417694181,en
7.2504560952055375,ko
6.487821155232617,en
5.512657778039663,es
6.22394575420328,en
6.940065572801651,en
3.158219665045466,en
7.309399301363187,ko
9.639289222024601,de
6.720502570430215,es
5.578610063688339,zh
5.964803266593797,en
7.401791112178607,en
5.8601351936303825,en
7.547170890160013,en
5.962394184080199,en
8.798274047650056,en
8.994160855818917,en
5.692751584388127,en
6.325754569458318,en
6.233373585102662,en
5.98655051135439,ko
4.578856432408985,fr
4.369108973588472,ko
8.109260908064146,en
7.973062877689378,en
7.608781071265907,fr
6.201236528016551,en
9.118267659897677,en
6.288284898037497,en
7.598034080543238,en
4.19550720306354,en
6.048964440678298,en
5.921570745088158,en
6.110302210651136,en
4.232930031276279,en
7.055821391736386,de
7.737121800754175,en
5.192803577248867,en
4.278987725518006,es
5.197129518566565,en
6.84699495425818,en
5.357689660333888,en
6.066735767490525,en
4.6612232873302135,en
8.968929608252195,de
6.281289145257522,en
7.993240906557182,en
6.948642462171245,en
6.203742206882264,en
5.98754376079953,en
5.179378542706424,en
5.552401914078162,en
4.762048397827555,en
4.65478031313203,en
9.425089620285506,en
6.418368547622914,de
8.577915382733647,en
5.072829973126333,en
4.484483093089392,en
4.94583139419974,en
5.694268142911851,en
6.352670114686019,en
5.773595074734011,fr
4.840213547270057,es
6.473008722394525,en
6.593987548555367,en
7.053414641327367,es
8.205648454518807,ru
5.454159315736615,ja
8.223345191261274,en
6.4782863360929674,en
4.089604239915805,en
8.979308811349936,en
9.742927326118783,en
7.260897343402924,en
6.1346774466286975,de
5.7721544695424845,en
5.304078045773387,es
8.222943481563807,en
6.107161089933294,en
8.882128361629857,en
6.052293622993749,fr
5.708179569550659,en
5.36962048045548,en
4.884425872058253,it
7.1103377554916944,en
4.400116900335928,en
4.941713784320313,en
8.428336566969756,en
4.87538983914845,en
7.825530613439118,en
3.2844593856124478,en
8.480070297955168,en
4.3256483128594185,en
4.974325431068589,en
7.335496939837754,en
6.852155216744846,en
7.765147137573265,en
4.427754904361132,en
6.046711002923358,en
5.074382686184345,de
4.433098689811309,en
6.893846187780548,zh
7.414577169910193,ko
5.84097943109203,en
8.7096321407963,en
5.17619344582404,en
8.247700986205562,fr
7.010077791755049,en
4.603593535139263,en
9.348421256961347,en
5.333283700213459,es
7.807676609421676,fr
6.552774878915795,en
6.870497635793354,en
7.851180377553337,en
7.613228531076801,en
5.4867801553148094,es
7.073306428034176,en
6.903761922958196,en
6.696094713454729,en
5.695025199255406,es
6.317347249791372,fr
9.34993445882135,en
5.557458971828764,fr
8.115532685154681,en
5.314767516140695,en
5.111033666337089,en
10.211258458230317,en
7.306980833617063,en
6.85127019193442,zh
7.1193882759165,en
8.283119758417016,en
6.796678352190294,en
7.413360726006465,en
4.412147582615216,ja
7.752225695462994,en
5.898041911383604,en
7.007613723287809,fr
3.8297840504410283,en
7.333476870076618,en
2.914804361936188,en
6.196465234922221,en
3.4416726136505917,ru
6.949555089375789,fr
6.380228715085313,en
4.843818895439585,de
8.441260432045956,en
4.827258463686689,en
1.7451552188023698,en
7.100192619936838,en
3.531679831489695,en
4.952616393002767,en
5.223980140591083,zh
4.196710298453543,en
5.506925073002592,en
4.118661251880571,en
6.621788079119964,en
4.32867073525841,en
6.236427360313656,en
7.743011556406816,de
7.491297089496673,en
6.262049888061661,en
4.847446418992934,en
6.51637694834825,en
5.225882451378963,en
6.702729376334943,en
3.8129723171175693,en
7.515876509687754,en
6.32206297460607,en
9.61630223927829,en
8.186372447904782,en
6.8492804046315845,de
6.098992974299156,en
4.9055934544475015,fr
7.664660275352146,en
5.655795313020432,fr
8.042462467584604,en
6.8558663186368385,en
6.9643908782684445,en
6.8917891904519415,zh
5.002400132328607,en
4.728824052168097,en
4.63374786056849,en
7.571245372313985,de
4.952579792140709,en
4.768260437706996,fr
7.124751571738558,en
5.885252705196014,en
5.867863828198387,en
5.30016754675962,ko
2.7550490571913286,en
4.549677711053973,zh
7.87305107375512,en
5.420106910635841,en
3.6111032886625214,en
4.756238268590583,en
6.539780947132494,es
6.510051913808607,it
5.558579081157975,ja
5.214650000228854,en
4.199366333491291,en
6.953383863407303,en
7.256805626501684,ko
8.22503000400605,en
4.693253720155799,en
8.3293578475156,en
6.275002986217952,en
6.039857945106459,ru
7.658414340337343,en
5.4487699672914784,en
3.080104695636591,en
7.303041331522169,en
6.685037281259299,en
5.757595950299322,en
6.933797015905791,de
7.240415190697794,zh
3.9030530961186503,en
6.39351241514948,en
2.5836560897263734,zh
6.110711138559844,en
5.883215828799349,en
7.0048398150384354,en
4.688414435879758,en
5.5208075911080705,en
1.1759142011142956,ko
7.025846400433701,en
5.999527848574036,en
6.538611537845531,en
4.013898464448499,en
7.029801237418848,en
8.479124555271339,fr
5.722630921685714,fr
7.007072248715083,en
4.694068465311172,ja
5.884715714929417,de
3.702989079062749,fr
7.636990146894604,en
6.532958576677607,en
4.505055160157439,en
4.990912461724561,en
6.444358250781201,en
7.6484061093407405,en
8.219290805277776,ja
5.798811931432264,ja
3.953026989195929,ja
6.5383022882811686,en
8.856556963258335,en
3.7433423483579977,en
4.906130485646287,en
7.152883354783804,en
6.366389327310266,en
5.519400359006569,en
6.330170809952179,de
7.549044850461207,en
6.28540269641066,en
6.219629516189181,en
7.0522938873359005,en
5.99947274030511,en
8.048695141557745,en
9.290105650071599,en
4.915249805742523,en
4.490409532114937,en
6.853583778274719,en
4.112322299727462,en
4.0461337815696945,ja
3.4334927848145895,en
5.769939047240667,en
6.245313467677421,en
5.223955516286651,zh
8.085499775298256,de
8.20198857660069,en
9.174369895665992,en
6.069792698900563,ja
8.202647313651285,en
6.7894408166353495,en
6.650110931224233,en
5.298920887056807,de
2.605279813867284,de
7.131020120556295,en
7.996241327169363,en
4.0166782582269605,en
6.355108641071842,en
7.487470752621855,ru
5.7191702140440075,en
8.182442386545924,en
5.975140129129403,en
5.5192158362613055,en
8.165668881522004,en
4.747816749651296,en
5.207873136595221,en
4.898420720867427,en
4.727484568518399,en
6.488525272469474,en
5.565685150791517,en
6.732919644624687,zh
3.3980394967027134,de
4.316177864243375,ru
6.254264436008021,en
8.204520895805576,ko
6.891410112717603,en
5.374409476863381,en
3.9880753215327562,en
5.611620150584603,en
6.200928913310783,en
2.742267266002972,en
4.570144239903142,en
5.116823384876941,en
5.954214316963645,en
6.269527321621361,en
5.408168375335468,en
6.758809773304376,de
6.1870603545456975,de
5.974539004835166,en
7.185236166454032,en
7.296670984922598,en
3.8193021738805912,de
6.29917268650459,en
7.726335758519795,en
7.92035735612161,en
7.044190921127349,en
5.918059365053197,en
6.631979691348654,es
7.561382170782012,en
6.604295217571414,en
6.342906218367631,de
5.625295268497021,de
4.2389379286673545,en
6.138497487351436,en
5.2824652556197655,en
4.9891179335054385,zh
8.327263371006797,en
7.42733606659575,zh
3.6145924058924024,en
4.663599852247952,en
5.853745445331582,en
5.131154698299304,en
6.796172414168572,en
4.523860096777689,en
7.610002953415802,en
5.933991682587261,ko
5.725835270370235,en
6.335757530084106,en
5.758591684461652,en
3.414445966130748,en
6.259254891027208,en
5.737322731604345,en
4.56831448102087,zh
8.111413293593067,en
7.228662833471865,en
10.00901361062894,en
7.7705542374318926,en
5.410118268815204,en
4.641315932097319,de
5.258541598070468,de
5.378384098175705,en
6.590981656257491,en
4.044290692050031,en
7.349736886229342,en
6.402535592643412,en
7.214692708367185,en
4.625128446046672,en
6.522226246444831,en
8.273059262539535,en
4.792274315131221,en
5.039607735350077,en
7.344581045718259,en
4.546423422693625,de
6.140629291978469,en
8.562562144957534,en
5.081914821218454,en
8.316663148311399,es
5.691405062064102,en
4.6866554822453095,en
7.141490430423665,en
6.5706739694133685,en
6.019770391330034,it
5.035087386622404,en
6.150679425678172,ja
2.8985541688674745,zh
6.328147105177156,zh
8.256854535564774,en
3.536068710519781,en
5.702418170907696,en
4.688040278777919,fr
4.235667639730759,en
3.2928151775018004,en
4.5254832743208615,en
5.690219164581884,en
7.7237055727028014,de
3.962359523499885,en
6.44158913870431,de
6.676927744501256,en
8.507944440109913,es
7.105461429035483,en
7.385614264341913,en
7.04895059957685,zh
4.92080579326627,en
5.140766214629339,es
8.083161755017294,en
3.2442903018064904,en
5.248935177378629,en
4.256653456849961,en
6.550150659226678,en
5.777248440379526,en
7.1961545192776555,en
6.188736943094587,en
3.680861519544491,ko
3.7501985411062244,ko
6.238352723714567,en
5.0349946586903265,en
5.556563301896535,en
7.632952743055582,en
7.138549015300828,de
8.696600760866037,it
5.785447958403189,en
5.038280048320701,fr
6.802414598100506,en
5.158808296140037,ru
5.4585960053034475,en
5.999258325931035,en
8.750374335712866,en
7.437771369338901,en
7.527782677723326,en
8.41178150521237,zh
7.962530821224222,en
4.645316643564329,en
7.457524792694937,en
7.800094044081821,en
7.265172464264684,en
5.945474065472646,en
7.126758642426249,en
6.205300711833493,en
4.866149415521646,en
4.905549531997263,fr
7.055584228348923,ja
4.750400959588654,en
5.197085531964795,en
7.2722476523619966,en
6.4743280390960045,en
7.092519296871875,en
4.487065102274963,en
7.105820150080112,en
5.335122843201849,en
4.88579326282366,en
5.241982661699555,de
8.043097435391216,ko
5.830180341343284,en
9.605716802606057,en
2.90673284287778,es
3.6805831215278815,zh
8.332228632382202,en
8.85940759061516,en
5.085237973685678,en
6.37398663165556,en
7.496071311493927,en
5.995067501034812,en
6.42852315195496,en
6.298327290846607,en
3.777829530520813,fr
5.635782334708676,en
6.090045632311592,en
6.359778722040527,en
3.7164989439394116,en
7.130540849331016,ko
6.506791366792361,en
4.5757630994748935,en
8.76072015830961,en
5.927199375003843,en
5.577528926617604,ja
7.272093179703013,en
9.281572904146413,en
7.471418503750353,en
7.612635721798105,en
4.497567201764403,de
6.130439553055754,de
5.507521768911816,en
7.3164296906543695,en
7.195448693264888,de
8.449844274779911,zh
3.1343467769913076,en
5.3381469699419455,en
8.191411490122015,en
3.8977052296012227,es
7.2986860809116205,en
7.992690220380464,en
5.95749023195031,fr
4.277470058014825,en
6.243652140689148,en
8.493349877244572,en
8.519655027822452,en
6.702094950718416,en
4.832606922163184,en
8.871028257601456,en
7.385792826717982,en
4.632735046984692,de
6.513778456710762,fr
6.955498869161817,en
5.418647192581719,en
6.906785072929316,en
7.872999330825011,en
5.86360116860249,en
8.104254250786132,en
3.7451776071217098,en
9.763372335295779,en
6.242605345233826,en
7.802063732407123,en
6.692491014839849,en
5.013913138770289,en
6.32692247629822,en
3.135793473148115,ja
7.032580396069214,ja
6.5533409335290305,en
5.887786799230133,en
7.253114407735094,en
6.404697684393712,en
7.2611098627786035,en
7.443474868320217,de
5.573179364984024,en
4.7468845764122625,de
3.748947248502341,en
6.108097666115869,en
7.0284893434607225,en
4.168831155815585,en
8.243797972226558,en
4.8676813310787646,en
2.936731065147561,en
8.24223434983849,ru
3.3683753102143053,en
7.446268160075138,ru
7.081679281313779,ko
6.479331151829816,fr
5.4427191535837505,en
6.902285412664109,en
7.572727310556826,es
4.823592510857031,en
7.65396718701123,en
7.794418860293737,en
6.884598573765704,en
5.4712774593004,en
7.840913485924011,en
7.200028510309026,en
4.4760605052081495,es
5.757427061218922,en
7.22858240763105,zh
6.645216272311747,en
7.628974341667988,de
5.725363756022653,en
4.500157061627849,fr
9.39487840750595,en
3.478657375880264,de
5.394802795985144,en
6.4196220010499765,ja
7.479125837216567,ru
7.202905587344069,en
9.820318712387333,en
5.823602321012802,fr
4.875042821201582,en
5.670455963675326,es
5.752455120630613,en
6.072609630210601,en
4.52626781565108,ko
7.41079385885769,en
6.556245314004314,es
4.538449700283243,en
7.787795202888806,en
5.025078767864026,en
4.647823858862239,en
6.433559579682232,en
3.6766003760066592,en
7.2985321014826265,en
2.007477390840439,en
4.4559559650170435,fr
8.75433002792886,en
5.354504050416581,en
5.518067694826575,en
8.070878249591068,en
5.111973768802793,en
7.558882596748383,en
